number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC102775,Resolved,False,4,2,4,True,user4,user4,2023-03-04 19:57:00,user4,2023-03-04 19:57:00,user5,2023-03-06 19:57:00,Email,Mumbai,Infrastructure,Memory,Memory issue observed,Server-39,Low,Medium,P3,DB Team,user4,False,True,True,PRB4795,RFC3909,AWS,Software,Solved,user2,2023-03-06 06:57:00,2023-03-06 19:57:00
INC102776,Resolved,True,3,0,4,True,user2,user3,2024-07-03 16:03:00,user4,2024-07-03 16:03:00,user1,2024-07-06 09:03:00,Phone,Kolkata,Database,Deadlock,Deadlock issue observed,Server-78,High,Low,P1,DB Team,user3,False,False,True,PRB7038,RFC6115,OnPrem,Network,Solved,user2,2024-07-05 09:03:00,2024-07-06 09:03:00
INC102777,In Progress,True,4,2,5,True,user3,user4,2023-03-16 03:09:00,user4,2023-03-16 03:09:00,user5,2023-03-16 23:09:00,Portal,Delhi,Network,Latency,Latency issue observed,Server-26,Medium,Medium,P2,Network Team,user2,True,True,False,PRB3513,RFC9714,GCP,Network,Duplicate,user4,2023-03-16 10:09:00,2023-03-16 23:09:00
INC102778,Resolved,False,1,3,1,False,user1,user3,2023-09-19 23:44:00,user1,2023-09-19 23:44:00,user5,2023-09-23 03:44:00,Phone,Mumbai,Infrastructure,Memory,Memory issue observed,Server-21,Medium,Low,P2,L2 Support,user2,False,True,False,PRB6215,RFC8685,OnPrem,User Error,Solved,user5,2023-09-22 19:44:00,2023-09-23 03:44:00
INC102779,In Progress,True,1,0,4,False,user2,user1,2023-10-16 19:58:00,user3,2023-10-16 19:58:00,user1,2023-10-18 04:58:00,Email,Kolkata,Database,Connection,Connection issue observed,Server-12,Medium,Medium,P2,DB Team,user1,True,True,True,PRB6896,RFC5585,Azure,Network,Solved,user1,2023-10-17 10:58:00,2023-10-18 04:58:00
INC102780,In Progress,False,2,2,10,False,user2,user5,2023-08-25 06:48:00,user1,2023-08-25 06:48:00,user3,2023-08-27 13:48:00,Phone,Kolkata,Security,Patch,Patch issue observed,Server-88,High,High,P1,Security Team,user2,False,True,True,PRB2057,RFC6862,AWS,Software,Solved,user1,2023-08-27 11:48:00,2023-08-27 13:48:00
INC102781,Resolved,False,2,0,8,True,user3,user1,2023-06-19 17:02:00,user2,2023-06-19 17:02:00,user1,2023-06-21 12:02:00,Email,Delhi,Security,Access,Access issue observed,Server-97,High,Low,P1,L2 Support,user4,True,False,True,PRB5756,RFC8660,AWS,Software,Solved,user5,2023-06-21 08:02:00,2023-06-21 12:02:00
INC102782,In Progress,True,3,0,6,False,user5,user1,2024-04-12 12:34:00,user3,2024-04-12 12:34:00,user1,2024-04-14 10:34:00,Email,Mumbai,Security,Patch,Patch issue observed,Server-45,Medium,Low,P2,DB Team,user4,False,True,True,PRB2492,RFC6328,Azure,Hardware,Duplicate,user2,2024-04-14 08:34:00,2024-04-14 10:34:00
INC102783,New,False,1,1,8,True,user1,user4,2023-07-30 17:53:00,user3,2023-07-30 17:53:00,user2,2023-08-01 10:53:00,Phone,Bangalore,Security,Patch,Patch issue observed,Server-78,High,Low,P1,Network Team,user5,False,False,False,PRB6752,RFC5771,OnPrem,Hardware,Cancelled,user2,2023-08-01 00:53:00,2023-08-01 10:53:00
INC102784,New,True,2,2,4,True,user3,user4,2024-05-29 00:27:00,user4,2024-05-29 00:27:00,user1,2024-05-31 10:27:00,Email,Delhi,Database,Query Slow,Query Slow issue observed,Server-32,High,High,P1,DB Team,user3,True,True,True,PRB8187,RFC1200,AWS,Software,Cancelled,user2,2024-05-31 07:27:00,2024-05-31 10:27:00
INC102785,In Progress,False,5,1,8,True,user2,user1,2024-03-13 09:52:00,user2,2024-03-13 09:52:00,user2,2024-03-16 00:52:00,Portal,Kolkata,Database,Deadlock,Deadlock issue observed,Server-63,High,High,P1,Network Team,user3,False,False,False,PRB3748,RFC6502,AWS,Hardware,Solved,user4,2024-03-15 14:52:00,2024-03-16 00:52:00
INC102786,Closed,True,0,3,2,False,user4,user4,2023-11-05 21:22:00,user5,2023-11-05 21:22:00,user4,2023-11-07 08:22:00,Email,Kolkata,Infrastructure,Disk,Disk issue observed,Server-26,High,High,P1,Security Team,user1,True,True,False,PRB9970,RFC1556,Azure,Hardware,Duplicate,user4,2023-11-07 02:22:00,2023-11-07 08:22:00
INC102787,Resolved,True,1,3,1,False,user1,user5,2024-02-05 06:39:00,user4,2024-02-05 06:39:00,user5,2024-02-07 05:39:00,Portal,Mumbai,Security,Patch,Patch issue observed,Server-34,Medium,High,P2,L2 Support,user2,True,False,False,PRB5354,RFC5197,OnPrem,Software,Cancelled,user5,2024-02-06 23:39:00,2024-02-07 05:39:00
INC102788,Closed,True,2,0,7,False,user4,user5,2023-03-06 20:28:00,user1,2023-03-06 20:28:00,user1,2023-03-07 21:28:00,Portal,Mumbai,Network,Latency,Latency issue observed,Server-93,Medium,Medium,P2,L2 Support,user1,False,True,False,PRB5387,RFC5789,Azure,User Error,Solved,user2,2023-03-07 17:28:00,2023-03-07 21:28:00
INC102789,In Progress,True,1,1,5,False,user1,user5,2023-05-03 20:21:00,user1,2023-05-03 20:21:00,user2,2023-05-05 13:21:00,Phone,Bangalore,Database,Connection,Connection issue observed,Server-25,Low,Low,P3,L2 Support,user3,True,True,False,PRB6623,RFC1336,OnPrem,User Error,Solved,user4,2023-05-05 02:21:00,2023-05-05 13:21:00
INC102790,Closed,True,3,0,7,False,user4,user1,2024-03-13 05:47:00,user3,2024-03-13 05:47:00,user1,2024-03-14 16:47:00,Portal,Bangalore,Infrastructure,Disk,Disk issue observed,Server-84,Low,Low,P3,L2 Support,user1,False,True,False,PRB6492,RFC6631,OnPrem,Hardware,Duplicate,user1,2024-03-14 06:47:00,2024-03-14 16:47:00
INC102791,Closed,False,4,1,7,True,user1,user3,2024-04-23 18:56:00,user3,2024-04-23 18:56:00,user1,2024-04-24 18:56:00,Phone,Mumbai,Security,Access,Access issue observed,Server-80,High,Low,P1,DB Team,user5,False,False,True,PRB4551,RFC6136,OnPrem,Software,Solved,user5,2024-04-24 03:56:00,2024-04-24 18:56:00
INC102792,Resolved,True,4,0,9,True,user1,user2,2024-03-22 05:57:00,user5,2024-03-22 05:57:00,user1,2024-03-23 14:57:00,Email,Mumbai,Infrastructure,Memory,Memory issue observed,Server-83,Low,Medium,P3,Network Team,user4,False,True,True,PRB5578,RFC3062,Azure,Network,Duplicate,user3,2024-03-23 06:57:00,2024-03-23 14:57:00
INC102793,Resolved,False,1,0,7,False,user2,user5,2023-06-02 23:35:00,user4,2023-06-02 23:35:00,user4,2023-06-03 19:35:00,Portal,Kolkata,Application,Error,Error issue observed,Server-86,High,Medium,P1,Network Team,user5,True,False,False,PRB6210,RFC4393,GCP,Hardware,Solved,user4,2023-06-03 18:35:00,2023-06-03 19:35:00
INC102794,Closed,True,4,2,7,False,user2,user3,2024-10-09 17:32:00,user2,2024-10-09 17:32:00,user1,2024-10-13 02:32:00,Portal,Bangalore,Security,Access,Access issue observed,Server-90,Medium,Low,P2,L1 Support,user5,True,False,True,PRB5426,RFC4789,GCP,Software,Duplicate,user1,2024-10-12 09:32:00,2024-10-13 02:32:00
INC102795,In Progress,True,1,2,6,False,user1,user1,2024-01-23 07:16:00,user2,2024-01-23 07:16:00,user1,2024-01-26 16:16:00,Portal,Delhi,Network,DNS,DNS issue observed,Server-95,Medium,Low,P2,DB Team,user3,False,True,True,PRB2090,RFC7050,Azure,User Error,Cancelled,user3,2024-01-25 18:16:00,2024-01-26 16:16:00
INC102796,Closed,True,4,2,4,True,user5,user1,2023-08-06 17:24:00,user5,2023-08-06 17:24:00,user3,2023-08-08 10:24:00,Phone,Kolkata,Network,Latency,Latency issue observed,Server-7,Low,Medium,P3,L2 Support,user4,False,True,False,PRB3352,RFC3685,OnPrem,Software,Solved,user5,2023-08-08 05:24:00,2023-08-08 10:24:00
INC102797,Closed,False,0,1,7,False,user4,user3,2024-08-01 23:21:00,user1,2024-08-01 23:21:00,user5,2024-08-05 06:21:00,Phone,Delhi,Infrastructure,Disk,Disk issue observed,Server-7,Medium,Medium,P2,Network Team,user3,False,True,False,PRB8234,RFC2201,GCP,Hardware,Cancelled,user4,2024-08-04 22:21:00,2024-08-05 06:21:00
INC102798,New,True,2,2,4,False,user1,user4,2024-04-02 06:21:00,user3,2024-04-02 06:21:00,user2,2024-04-03 21:21:00,Email,Mumbai,Network,Latency,Latency issue observed,Server-73,Low,Medium,P3,L2 Support,user3,True,False,True,PRB1797,RFC9381,GCP,Software,Cancelled,user5,2024-04-03 15:21:00,2024-04-03 21:21:00
INC102799,New,True,1,3,5,True,user5,user1,2023-06-30 00:36:00,user3,2023-06-30 00:36:00,user1,2023-06-30 23:36:00,Email,Delhi,Security,Access,Access issue observed,Server-73,Low,Low,P3,DB Team,user4,False,False,False,PRB3019,RFC5726,Azure,User Error,Solved,user4,2023-06-30 16:36:00,2023-06-30 23:36:00
INC102800,Closed,False,1,1,4,False,user5,user1,2023-05-14 23:36:00,user4,2023-05-14 23:36:00,user2,2023-05-17 17:36:00,Portal,Delhi,Network,Packet Loss,Packet Loss issue observed,Server-56,Medium,High,P2,Security Team,user2,False,True,True,PRB3068,RFC3539,OnPrem,Software,Duplicate,user5,2023-05-17 11:36:00,2023-05-17 17:36:00
INC102801,In Progress,False,1,0,6,False,user2,user3,2023-04-14 00:31:00,user5,2023-04-14 00:31:00,user3,2023-04-17 02:31:00,Email,Bangalore,Application,Error,Error issue observed,Server-4,High,Low,P1,Network Team,user4,False,True,False,PRB8428,RFC5478,Azure,Software,Duplicate,user1,2023-04-16 08:31:00,2023-04-17 02:31:00
INC102802,Closed,False,1,1,5,True,user4,user4,2023-03-31 05:06:00,user3,2023-03-31 05:06:00,user3,2023-04-01 17:06:00,Email,Mumbai,Infrastructure,Memory,Memory issue observed,Server-81,Medium,Low,P2,L2 Support,user1,False,False,True,PRB6981,RFC5861,Azure,Network,Duplicate,user3,2023-04-01 08:06:00,2023-04-01 17:06:00
INC102803,New,True,1,2,8,True,user3,user5,2024-03-14 12:01:00,user1,2024-03-14 12:01:00,user5,2024-03-16 20:01:00,Email,Delhi,Security,Patch,Patch issue observed,Server-41,Medium,Medium,P2,Network Team,user1,True,False,False,PRB7877,RFC6186,OnPrem,User Error,Solved,user4,2024-03-15 23:01:00,2024-03-16 20:01:00
INC102804,In Progress,False,1,2,5,False,user4,user2,2023-10-03 23:03:00,user1,2023-10-03 23:03:00,user2,2023-10-06 22:03:00,Email,Bangalore,Network,DNS,DNS issue observed,Server-94,Medium,High,P2,L2 Support,user1,False,True,True,PRB7638,RFC8080,OnPrem,Software,Solved,user3,2023-10-05 23:03:00,2023-10-06 22:03:00
INC102805,In Progress,True,4,3,10,True,user5,user3,2024-09-24 08:54:00,user5,2024-09-24 08:54:00,user4,2024-09-25 04:54:00,Email,Kolkata,Database,Deadlock,Deadlock issue observed,Server-56,Low,Low,P3,L2 Support,user2,True,False,True,PRB8088,RFC5139,AWS,Software,Cancelled,user5,2024-09-24 20:54:00,2024-09-25 04:54:00
INC102806,Closed,True,1,2,5,True,user5,user4,2023-12-04 18:38:00,user1,2023-12-04 18:38:00,user4,2023-12-07 09:38:00,Email,Mumbai,Application,Crash,Crash issue observed,Server-68,Low,Medium,P3,L2 Support,user3,False,False,False,PRB3534,RFC1445,GCP,Network,Duplicate,user2,2023-12-07 00:38:00,2023-12-07 09:38:00
INC102807,In Progress,False,4,3,6,False,user5,user1,2024-06-06 16:07:00,user1,2024-06-06 16:07:00,user3,2024-06-08 11:07:00,Phone,Kolkata,Database,Deadlock,Deadlock issue observed,Server-37,Low,Medium,P3,DB Team,user2,True,False,True,PRB6664,RFC1798,Azure,Software,Cancelled,user1,2024-06-08 09:07:00,2024-06-08 11:07:00
INC102808,Resolved,True,4,3,2,False,user1,user5,2023-11-30 12:36:00,user4,2023-11-30 12:36:00,user4,2023-12-02 18:36:00,Portal,Kolkata,Security,Patch,Patch issue observed,Server-25,Low,High,P3,L1 Support,user2,False,True,True,PRB5562,RFC4913,GCP,User Error,Cancelled,user4,2023-12-02 11:36:00,2023-12-02 18:36:00
INC102809,Closed,False,0,1,8,True,user2,user3,2024-03-17 21:20:00,user1,2024-03-17 21:20:00,user3,2024-03-19 11:20:00,Email,Mumbai,Network,DNS,DNS issue observed,Server-33,High,Low,P1,Network Team,user2,False,False,True,PRB8267,RFC7568,GCP,Hardware,Solved,user1,2024-03-18 17:20:00,2024-03-19 11:20:00
INC102810,Resolved,True,1,3,10,False,user1,user1,2023-03-20 17:18:00,user3,2023-03-20 17:18:00,user3,2023-03-23 00:18:00,Email,Delhi,Infrastructure,Memory,Memory issue observed,Server-55,Low,High,P3,Security Team,user2,True,False,False,PRB9329,RFC5249,Azure,User Error,Solved,user5,2023-03-22 15:18:00,2023-03-23 00:18:00
INC102811,Closed,True,0,1,5,False,user3,user4,2024-06-23 15:20:00,user3,2024-06-23 15:20:00,user3,2024-06-25 03:20:00,Portal,Mumbai,Infrastructure,Memory,Memory issue observed,Server-59,Medium,High,P2,L2 Support,user5,True,False,True,PRB9360,RFC1553,AWS,User Error,Cancelled,user2,2024-06-24 07:20:00,2024-06-25 03:20:00
INC102812,In Progress,True,1,1,2,True,user3,user5,2024-09-06 07:52:00,user5,2024-09-06 07:52:00,user2,2024-09-07 21:52:00,Phone,Kolkata,Database,Query Slow,Query Slow issue observed,Server-15,Low,Medium,P3,Network Team,user5,True,False,True,PRB1996,RFC8475,Azure,Software,Duplicate,user2,2024-09-07 05:52:00,2024-09-07 21:52:00
INC102813,New,True,2,3,3,True,user3,user5,2023-05-14 18:13:00,user5,2023-05-14 18:13:00,user2,2023-05-16 04:13:00,Phone,Bangalore,Security,Vulnerability,Vulnerability issue observed,Server-59,High,Medium,P1,Network Team,user1,False,True,False,PRB5821,RFC2132,GCP,User Error,Cancelled,user4,2023-05-15 15:13:00,2023-05-16 04:13:00
INC102814,Closed,False,4,1,6,True,user3,user1,2023-03-25 21:36:00,user4,2023-03-25 21:36:00,user2,2023-03-27 05:36:00,Email,Kolkata,Application,Slow Response,Slow Response issue observed,Server-37,Medium,Medium,P2,L1 Support,user5,True,True,True,PRB7282,RFC5588,Azure,Software,Solved,user5,2023-03-26 20:36:00,2023-03-27 05:36:00
INC102815,In Progress,True,5,2,8,False,user4,user2,2024-06-04 02:26:00,user5,2024-06-04 02:26:00,user3,2024-06-06 08:26:00,Phone,Delhi,Application,Crash,Crash issue observed,Server-80,High,Low,P1,Security Team,user5,True,False,True,PRB8474,RFC2690,AWS,Network,Solved,user2,2024-06-05 18:26:00,2024-06-06 08:26:00
INC102816,Closed,False,4,3,7,False,user4,user1,2023-05-03 03:26:00,user5,2023-05-03 03:26:00,user3,2023-05-03 16:26:00,Portal,Mumbai,Infrastructure,Disk,Disk issue observed,Server-60,High,High,P1,Security Team,user4,True,True,True,PRB7404,RFC7768,Azure,Network,Solved,user2,2023-05-03 10:26:00,2023-05-03 16:26:00
INC102817,Closed,True,4,0,10,True,user1,user4,2023-08-23 14:13:00,user4,2023-08-23 14:13:00,user2,2023-08-25 19:13:00,Phone,Delhi,Database,Connection,Connection issue observed,Server-60,Low,High,P3,L2 Support,user4,True,True,False,PRB5165,RFC8352,GCP,User Error,Duplicate,user2,2023-08-25 16:13:00,2023-08-25 19:13:00
INC102818,New,False,5,3,9,True,user3,user4,2023-05-20 21:04:00,user1,2023-05-20 21:04:00,user1,2023-05-24 13:04:00,Email,Mumbai,Database,Connection,Connection issue observed,Server-34,Medium,Low,P2,L2 Support,user2,True,True,False,PRB8827,RFC4476,OnPrem,Network,Duplicate,user3,2023-05-23 14:04:00,2023-05-24 13:04:00
INC102819,Resolved,True,4,3,6,True,user4,user2,2024-05-30 09:03:00,user2,2024-05-30 09:03:00,user4,2024-06-01 20:03:00,Email,Delhi,Network,Latency,Latency issue observed,Server-66,High,High,P1,Network Team,user2,False,True,True,PRB7089,RFC5125,OnPrem,Network,Cancelled,user2,2024-06-01 09:03:00,2024-06-01 20:03:00
INC102820,New,True,0,0,1,True,user3,user2,2023-06-18 14:21:00,user3,2023-06-18 14:21:00,user2,2023-06-21 19:21:00,Phone,Delhi,Security,Patch,Patch issue observed,Server-87,High,High,P1,Security Team,user5,True,True,True,PRB9804,RFC6100,AWS,Network,Solved,user3,2023-06-21 07:21:00,2023-06-21 19:21:00
INC102821,Resolved,False,0,1,8,False,user5,user3,2023-11-21 19:20:00,user5,2023-11-21 19:20:00,user2,2023-11-25 05:20:00,Phone,Delhi,Infrastructure,Memory,Memory issue observed,Server-19,Low,Medium,P3,Network Team,user4,True,True,True,PRB1605,RFC4278,GCP,Network,Solved,user2,2023-11-24 13:20:00,2023-11-25 05:20:00
INC102822,Resolved,False,2,3,4,True,user2,user4,2024-04-29 14:23:00,user1,2024-04-29 14:23:00,user2,2024-04-30 21:23:00,Email,Delhi,Network,Latency,Latency issue observed,Server-2,Low,Low,P3,Network Team,user2,True,False,False,PRB1807,RFC4634,Azure,Network,Cancelled,user4,2024-04-30 18:23:00,2024-04-30 21:23:00
INC102823,Closed,True,0,2,3,True,user2,user1,2024-06-21 08:59:00,user5,2024-06-21 08:59:00,user3,2024-06-23 00:59:00,Phone,Bangalore,Application,Crash,Crash issue observed,Server-56,Low,High,P3,Network Team,user1,True,False,False,PRB8045,RFC7229,AWS,User Error,Solved,user2,2024-06-22 00:59:00,2024-06-23 00:59:00
INC102824,Resolved,True,5,3,3,False,user5,user3,2024-11-09 23:01:00,user4,2024-11-09 23:01:00,user1,2024-11-13 04:01:00,Phone,Bangalore,Application,Error,Error issue observed,Server-88,High,Low,P1,L2 Support,user4,False,True,True,PRB7531,RFC8874,GCP,Software,Cancelled,user5,2024-11-12 22:01:00,2024-11-13 04:01:00
INC102825,Resolved,True,0,3,10,True,user5,user5,2024-07-11 19:58:00,user1,2024-07-11 19:58:00,user4,2024-07-13 15:58:00,Portal,Bangalore,Network,DNS,DNS issue observed,Server-54,Low,Medium,P3,DB Team,user4,False,False,False,PRB8815,RFC3662,GCP,Hardware,Duplicate,user5,2024-07-13 02:58:00,2024-07-13 15:58:00
INC102826,New,False,0,2,10,True,user2,user3,2024-07-02 17:16:00,user2,2024-07-02 17:16:00,user5,2024-07-04 20:16:00,Email,Mumbai,Network,Latency,Latency issue observed,Server-42,High,High,P1,L1 Support,user2,True,False,False,PRB7018,RFC3948,GCP,Software,Cancelled,user3,2024-07-04 14:16:00,2024-07-04 20:16:00
INC102827,Closed,True,0,2,4,False,user2,user1,2024-09-09 05:35:00,user2,2024-09-09 05:35:00,user5,2024-09-12 08:35:00,Portal,Mumbai,Infrastructure,Memory,Memory issue observed,Server-71,High,Low,P1,Network Team,user3,False,True,True,PRB2557,RFC4593,AWS,User Error,Solved,user5,2024-09-12 03:35:00,2024-09-12 08:35:00
INC102828,Resolved,False,5,0,1,False,user1,user3,2023-12-06 00:07:00,user5,2023-12-06 00:07:00,user2,2023-12-07 04:07:00,Portal,Mumbai,Network,Packet Loss,Packet Loss issue observed,Server-7,Low,Low,P3,L2 Support,user1,True,True,False,PRB5029,RFC7506,AWS,User Error,Cancelled,user3,2023-12-06 23:07:00,2023-12-07 04:07:00
INC102829,In Progress,False,1,2,7,False,user2,user2,2023-05-20 22:57:00,user2,2023-05-20 22:57:00,user5,2023-05-24 01:57:00,Email,Mumbai,Application,Slow Response,Slow Response issue observed,Server-89,Low,High,P3,Network Team,user3,False,True,False,PRB1573,RFC7152,OnPrem,Network,Duplicate,user2,2023-05-23 22:57:00,2023-05-24 01:57:00
INC102830,New,False,3,3,6,True,user5,user4,2023-01-04 22:04:00,user3,2023-01-04 22:04:00,user1,2023-01-07 02:04:00,Email,Kolkata,Security,Access,Access issue observed,Server-34,High,Medium,P1,L1 Support,user4,True,False,False,PRB6592,RFC7225,GCP,User Error,Cancelled,user2,2023-01-06 02:04:00,2023-01-07 02:04:00
INC102831,Closed,False,5,2,6,True,user5,user5,2024-07-17 15:33:00,user4,2024-07-17 15:33:00,user1,2024-07-18 22:33:00,Email,Mumbai,Network,DNS,DNS issue observed,Server-70,Low,High,P3,DB Team,user3,False,False,True,PRB8418,RFC1704,GCP,Hardware,Duplicate,user5,2024-07-17 23:33:00,2024-07-18 22:33:00
INC102832,Closed,True,5,3,10,False,user2,user1,2024-06-18 00:05:00,user1,2024-06-18 00:05:00,user2,2024-06-21 14:05:00,Phone,Delhi,Database,Connection,Connection issue observed,Server-2,Medium,Medium,P2,L1 Support,user4,True,False,True,PRB9102,RFC7971,OnPrem,Software,Solved,user5,2024-06-20 22:05:00,2024-06-21 14:05:00
INC102833,New,True,1,0,8,False,user5,user5,2023-12-08 19:42:00,user4,2023-12-08 19:42:00,user4,2023-12-11 22:42:00,Email,Bangalore,Infrastructure,CPU,CPU issue observed,Server-56,Medium,High,P2,L1 Support,user2,True,False,True,PRB2893,RFC3729,GCP,Hardware,Cancelled,user4,2023-12-10 23:42:00,2023-12-11 22:42:00
INC102834,New,True,5,1,6,True,user5,user5,2024-04-08 03:21:00,user5,2024-04-08 03:21:00,user4,2024-04-10 16:21:00,Portal,Delhi,Security,Patch,Patch issue observed,Server-70,Low,Medium,P3,L2 Support,user4,True,True,False,PRB4279,RFC3705,GCP,Software,Solved,user5,2024-04-10 11:21:00,2024-04-10 16:21:00
INC102835,Closed,True,3,3,1,True,user1,user1,2023-07-02 19:25:00,user1,2023-07-02 19:25:00,user5,2023-07-05 08:25:00,Phone,Mumbai,Infrastructure,CPU,CPU issue observed,Server-28,Medium,High,P2,L2 Support,user5,False,False,True,PRB4132,RFC1724,GCP,Hardware,Duplicate,user1,2023-07-04 16:25:00,2023-07-05 08:25:00
INC102836,New,True,1,1,7,False,user5,user4,2023-12-31 08:12:00,user3,2023-12-31 08:12:00,user5,2023-12-31 22:12:00,Portal,Delhi,Network,Latency,Latency issue observed,Server-26,Low,Low,P3,DB Team,user2,True,False,False,PRB5887,RFC1313,AWS,Hardware,Duplicate,user4,2023-12-31 10:12:00,2023-12-31 22:12:00
INC102837,In Progress,True,0,2,1,False,user5,user5,2024-04-10 09:56:00,user4,2024-04-10 09:56:00,user5,2024-04-12 16:56:00,Email,Delhi,Network,Latency,Latency issue observed,Server-47,Low,Medium,P3,DB Team,user3,True,False,False,PRB4334,RFC1469,OnPrem,Software,Duplicate,user3,2024-04-12 01:56:00,2024-04-12 16:56:00
INC102838,Closed,True,1,3,1,True,user5,user4,2024-05-27 04:23:00,user5,2024-05-27 04:23:00,user5,2024-05-27 21:23:00,Phone,Delhi,Database,Deadlock,Deadlock issue observed,Server-33,Medium,Low,P2,L2 Support,user5,False,False,False,PRB9050,RFC5127,Azure,Network,Duplicate,user2,2024-05-27 20:23:00,2024-05-27 21:23:00
INC102839,Closed,True,0,1,6,True,user4,user4,2023-10-18 17:29:00,user4,2023-10-18 17:29:00,user5,2023-10-20 10:29:00,Phone,Kolkata,Security,Patch,Patch issue observed,Server-77,Medium,Low,P2,Network Team,user1,True,False,True,PRB5840,RFC8210,GCP,User Error,Duplicate,user1,2023-10-20 02:29:00,2023-10-20 10:29:00
